CódigodoMunicípio,Município,Estado,AnodeReferência,Tipodeserviço,Naturezajurídica,POP_TOTAL,POP_TOTAL_ESGOTO,POP_TOTAL_AGUA,REGIAO,DIF_AG_2011_2020,DIF_ES_2011_2020,INV_TOTAL,INV_TOTAL_AG,INV_TOTAL_ES,INV_TOTAL_PCP,INV_TOTAL_AG_PCP,INV_TOTAL_ES_PCP,latitude,longitude,COD_IBGE,IDHM,IDHM_RENDA,IDHM_EDUCACAO,IDHM_LONGEVIDADE
410442,Candói,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,16053.0,5697.0,10783.0,S,0.10162272169351283,0.17894808690479985,5233572.966016339,4024149.6371313054,1201351.1448091413,64.9386457359995,20.24226125957765,44.696384476421855,-255.758,-520.409,410442,0.635,0.778,0.503,0.655
410445,Cantagalo,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,13329.0,5484.0,11034.0,S,0.13461530748476824,0.22436282187452647,5360740.627123732,726478.058044328,4612126.835133676,179.42725935929175,6.4742081176382325,172.02556305799385,-253.734,-521.198,410445,0.635,0.768,0.522,0.638
410450,Capanema,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,19148.0,9452.0,15575.0,S,0.16549532990736104,0.295235133006584,6222471.200970588,4006748.918079098,2194965.5003836304,170.06426833089617,165.97813400877376,3.87885418842699,-256.691,-538.055,410450,0.706,0.801,0.611,0.719
410460,Capitão Leônidas Marques,PR,2020,Água         ,Sociedade de economia mista com administração pública,15834.0,,15679.0,S,0.18014167903022094,,1864473.8183888036,814698.1999372873,1049010.777813914,37.46797524314766,19.38278893520273,18.08518630794493,-254.816,-536.112,410460,0.716,0.829,0.623,0.712
410465,Carambeí,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,23825.0,19029.0,21858.0,S,0.11832198698423746,0.2154937570050074,6091504.815919094,2735965.2586278394,3352815.632361298,79.44858426023085,16.653201259181532,62.70291458551941,-249.152,-500.986,410465,0.728,0.836,0.64,0.721
410470,Carlópolis,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,14356.0,12454.0,14354.0,S,0.23885027558566319,0.25318556962683103,4449082.624420156,1282726.3441239353,3154286.602050154,94.76842992477013,52.020114934522155,42.748314990247984,-234.269,-497.235,410470,0.713,0.832,0.625,0.696
410480,Cascavel,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,332333.0,332299.0,332299.0,S,0.05799197651847676,0.40542751947831646,144678113.88997906,85783570.98379086,58223739.10845005,170.71326344359423,141.80531105848652,27.7821872338889,-249.573,-53.459,410480,0.782,0.846,0.728,0.776
410490,Castro,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,71809.0,55864.0,68793.0,S,0.17865801620086807,0.21425093323263034,11107508.474947598,4097624.8540295027,6948760.609335866,40.680540182985425,15.288474842986256,25.241217396148116,-247.891,-500.108,410490,0.703,0.823,0.6,0.704
410500,Catanduvas,PR,2020,Água         ,Sociedade de economia mista com administração pública,10167.0,,7380.0,S,0.15578162958583797,,763622.2844462373,642239.9046281987,120780.14981803851,38.25640995377201,28.470686534867706,9.72648962329104,-252.044,-531.548,410500,0.678,0.805,0.573,0.677
410510,Centenário do Sul,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,10764.0,3121.0,10762.0,S,0.08238464960386715,,2935898.4155925578,2437350.2096704748,464542.7984678309,222.90191936083238,212.11172147900407,10.58920011148272,-228.188,-515.973,410510,0.668,0.791,0.549,0.686
410520,Cerro Azul,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,17833.0,173.0,9486.0,S,0.08519431785287218,-0.0003088941013014365,857550.4797948751,650942.5222713385,206607.9575235366,36.5318325576179,25.04074300454214,11.491089553075758,-260.891,-528.691,410520,0.573,0.797,0.391,0.604
410530,Céu Azul,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,11819.0,8238.0,10777.0,S,0.09165272406856617,0.11197988416514293,3430786.99051968,2318501.2133736946,1109485.7771459855,132.20409933158473,41.58379558338269,90.38339707251038,-251.489,-538.415,410530,0.732,0.812,0.659,0.732
410540,Chopinzinho,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,19167.0,13222.0,17086.0,S,0.24073710686401262,0.333588173181638,3967793.9949914305,1252035.6874870504,2673722.2166481195,52.13340324516095,28.86281942922732,21.274960609380706,-258.515,-525.173,410540,0.74,0.817,0.671,0.74
410550,Cianorte,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,83816.0,55357.0,83807.0,S,0.02142331762762062,0.04653064643740423,12107489.282927744,6335093.152273975,3239985.0891102543,23.35841629283192,12.175000238617924,9.569918631287583,-236.599,-526.054,410550,0.755,0.841,0.685,0.747
410560,Cidade Gaúcha,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,12797.0,12396.0,12795.0,S,0.07363619995350545,0.328414083522203,2158895.786073235,733333.2850325722,1396539.835929342,89.73865671641792,9.139360006251465,80.2549878877862,-233.772,-529.436,410560,0.718,0.805,0.645,0.712
410570,Clevelândia,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,16450.0,15047.0,16448.0,S,0.11406587573640359,0.3212162590241099,2376196.5262440555,763544.0787453249,1603161.7361157758,23.0168,19.79739696048632,2.922544072948328,-264.043,-523.508,410570,0.694,0.813,0.573,0.718
410580,Colombo,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,246540.0,182141.0,246515.0,S,0.03299622622139231,0.3480100861522189,41324902.42069907,21407555.065352116,19722253.69520091,34.48138865904113,25.71611499148211,8.765273667559017,-252.925,-492.262,410580,0.733,0.87,0.632,0.715
410590,Colorado,PR,2020,Água e Esgoto,Administração pública direta,24145.0,17734.0,23678.0,S,-0.014575756136918083,0.027905163651947396,0.0,0.0,0.0,,,,-228.374,-519.743,410590,0.73,0.804,0.649,0.747
410600,Congonhinhas,PR,2020,Água         ,Sociedade de economia mista com administração pública,8857.0,,5794.0,S,0.08499474812231522,,888654.3141557833,742977.3706477525,141282.19,21.44297956418652,5.491507282375522,15.951472281810997,-235.493,-505.569,410600,0.668,0.809,0.562,0.655
410610,Conselheiro Mairinck,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,3876.0,3020.0,3468.0,S,0.11281903388608505,0.19504417772876992,548703.8552008516,417145.301543248,128135.74709071762,81.10923116615068,67.68207688338492,13.427154282765738,-23.623,-501.707,410610,0.707,0.806,0.65,0.675
410620,Contenda,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,18837.0,10823.0,16818.0,S,0.18775364322590704,,21703817.983499236,1812901.4585990966,19747382.913863722,34.12790943356161,8.178256622604449,25.135893188936667,-256.788,-49.535,410620,0.681,0.816,0.555,0.697
410630,Corbélia,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,17117.0,10984.0,17115.0,S,0.11252992813246743,0.2534306847474393,3101733.9511878756,1859590.449537777,1228945.1272082864,78.4393953379681,65.53896827715137,12.460850616346322,-247.971,-533.006,410630,0.738,0.807,0.683,0.728
410640,Cornélio Procópio,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,47842.0,47837.0,47837.0,S,0.005200811686588369,0.09914123866915969,13808692.762286749,8817230.195053924,3672700.158307373,56.89386229672673,20.47619413904101,29.920590067304882,-231.829,-506.498,410640,0.759,0.848,0.692,0.746
410645,Coronel Domingos Soares,PR,2020,Água         ,Sociedade de economia mista com administração pública,7518.0,,3481.0,S,0.13474203623908282,,298043.0828518812,292852.0650443264,0.0,12.673145783453046,12.023591380686353,0.0,-262.277,-520.356,410645,0.6,0.792,0.447,0.609
410650,Coronel Vivida,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,20580.0,10484.0,20072.0,S,0.2670402973949636,0.2239435025050242,2584669.815585847,1294466.9362959366,1244209.8062561685,40.67440427599611,26.332384353741496,14.342019922254616,-259.767,-525.641,410650,0.723,0.81,0.653,0.714
410655,Corumbataí do Sul,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,3127.0,2422.0,3045.0,S,0.35087601950019165,0.4038063781673367,695372.2795053867,121392.45400088074,571776.765504506,107.6245283018868,15.24538215542053,91.67461784457947,-24.101,-521.177,410655,0.638,0.79,0.52,0.632
410657,Cruzeiro do Iguaçu,PR,2020,Água         ,Sociedade de economia mista com administração pública,4240.0,,4039.0,S,0.19029925765542843,,421922.14163431927,420264.97470648965,1657.16692782957,18.80619575471698,18.80619575471698,0.0,-256.192,-531.285,410657,0.709,0.792,0.641,0.703
410660,Cruzeiro do Oeste,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,20947.0,16154.0,20944.0,S,0.0928527189465641,0.3140849121632197,4857428.43476638,1703834.703676166,3128611.2877270775,83.73401537212966,9.934663674989258,73.75877309399914,-237.799,-530.774,410660,0.717,0.825,0.64,0.698
410670,Cruzeiro do Sul,PR,2020,Água         ,Sociedade de economia mista com administração pública,4449.0,,4448.0,S,0.2761604546632578,,2135013.6927365013,2071895.0631967427,26867.6295397587,20.705032591593618,12.556909417846708,0.0,-229.624,-521.622,410670,0.713,0.828,0.641,0.682
410680,Cruz Machado,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,18741.0,635.0,6937.0,S,0.0649321226460548,0.008480307195857354,653865.6844625185,561930.3214708208,75275.29299169767,14.848807961154687,12.411776852889385,1.5480673389893818,-260.166,-51.343,410680,0.664,0.845,0.545,0.635
410685,Cruzmaltina,PR,2020,Água         ,Sociedade de economia mista com administração pública,2921.0,,2311.0,S,0.2640973447275058,,145521.08292772417,145178.67001840594,198.51049458827998,5.229969188634029,5.229969188634029,0.0,-240.132,-514.563,410685,0.666,0.768,0.593,0.65
410690,Curitiba,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,1948626.0,1948237.0,1948626.0,S,0.0,0.044687966157197834,508504221.758618,236209900.69064355,253365751.64478078,81.11030486096357,34.00858271417912,42.93276676488972,-254.195,-492.646,410690,0.823,0.855,0.768,0.85
410700,Curiúva,PR,2020,Água         ,Sociedade de economia mista com administração pública,15196.0,,12429.0,S,0.07873249145508077,,5145513.258594908,1859388.6195641293,3284888.411722771,159.36970452750722,7.647850092129508,151.7218544353777,-240.362,-504.576,410700,0.656,0.795,0.546,0.649
410710,Diamante do Norte,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,5030.0,3008.0,5029.0,S,0.11931873670259141,,1499664.0006559815,195209.15926981316,1297395.3744881686,247.30305168986087,10.93707157057654,236.36598011928427,-22.655,-528.617,410710,0.723,0.824,0.657,0.699
410712,Diamante do Sul,PR,2020,Água         ,Sociedade de economia mista com administração pública,3424.0,,1912.0,S,0.18859126639654056,,204835.09204977195,204835.09204977195,0.0,10.386045560747663,10.386045560747663,0.0,-25.035,-526.768,410712,0.608,0.777,0.479,0.605
410715,Diamante D Oeste,PR,2020,Água         ,Sociedade de economia mista com administração pública,5266.0,,3636.0,S,0.07784559584500306,,391962.01878257515,390340.7398262202,1621.278956355,17.82826813520699,17.82826813520699,0.0,-249.419,-541.052,410715,0.644,0.776,0.532,0.647
410720,Dois Vizinhos,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,41038.0,27708.0,41033.0,S,0.1623120676241725,0.22039704152997508,6466429.960779096,3771348.7496313625,2450114.308327964,71.24076124567473,44.523099078902476,26.717662166772257,-257.407,-53.057,410720,0.767,0.85,0.711,0.747
410725,Douradina,PR,2020,Água         ,Sociedade de economia mista com administração pública,8869.0,,8868.0,S,0.030242496921432216,,639745.9858251199,383048.0922531558,249346.79621818505,25.657301837862214,6.908049385500056,18.539645957830647,-233.807,-532.918,410725,0.724,0.818,0.644,0.721
410730,Doutor Camargo,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,5983.0,3032.0,5982.0,S,0.05727456072956594,0.31369647700950587,2299594.52354475,753444.4890399546,1538624.019639591,43.89437071703159,24.994541200066855,18.485062677586495,-235.582,-522.178,410730,0.746,0.839,0.702,0.704
410740,Enéas Marques,PR,2020,Água         ,Sociedade de economia mista com administração pública,5933.0,,2469.0,S,0.0920759452824434,,168084.38446168666,166458.39446168666,0.0,15.971198381931568,15.697139726950953,0.0,-259.445,-531.659,410740,0.752,0.835,0.664,0.767
410750,Engenheiro Beltrão,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,13981.0,2398.0,13979.0,S,0.046931014792556125,0.05052230424924041,1619250.4407461337,955435.404171141,530437.5969659638,38.382635719905586,12.387751949073744,25.99488377083184,-23.797,-522.659,410750,0.73,0.82,0.677,0.701
410752,Esperança Nova,PR,2020,Água         ,Sociedade de economia mista com administração pública,1665.0,,1664.0,S,0.3094251063402734,,334343.68721968704,328112.75721968705,0.0,13.863165165165164,10.120864864864865,0.0,-237.238,-53.811,410752,0.689,0.799,0.594,0.69
410753,Entre Rios do Oeste,PR,2020,Água         ,Administração pública direta,4596.0,,4596.0,S,0.0006006006006006315,,0.0,0.0,0.0,,,,-247.042,-542.385,410753,0.761,0.826,0.686,0.778
410754,Espigão Alto do Iguaçu,PR,2020,Água         ,Sociedade de economia mista com administração pública,4048.0,,2646.0,S,0.2904720468802233,,137180.98861616963,137180.98861616963,0.0,26.41354743083004,26.41354743083004,0.0,-254.216,-528.348,410754,0.636,0.781,0.521,0.632
410755,Farol,PR,2020,Água         ,Sociedade de economia mista com administração pública,3041.0,,2510.0,S,0.191325250686039,,113534.55405496928,108945.97950314906,1162.57455182022,16.755077277211445,15.628474186122986,0.0,-240.958,-526.217,410755,0.715,0.818,0.665,0.671
410760,Faxinal,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,17316.0,7536.0,17314.0,S,0.11943975677251994,,2536396.2993013426,1219879.8921424919,1315451.723752572,27.849009586509588,19.69914472164472,8.149864864864865,-240.077,-513.227,410760,0.687,0.796,0.584,0.697
410765,Fazenda Rio Grande,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,102004.0,101993.0,101993.0,S,-0.00010783890827814613,0.577215965803096,37456611.398201905,15522302.654898655,20036099.339719,150.16636710325085,98.5538013215168,35.706150739186704,-256.624,-493.073,410765,0.72,0.847,0.617,0.713
410770,Fênix,PR,2020,Água         ,Sociedade de economia mista com administração pública,4748.0,,4747.0,S,0.12625015295079,,438683.3054057159,347486.8459136835,81830.19147733584,38.55150589721988,38.08750842459983,0.0,-239.135,-519.805,410770,0.716,0.825,0.665,0.669
410773,Fernandes Pinheiro,PR,2020,Água         ,Sociedade de economia mista com administração pública,5602.0,,3568.0,S,0.15988538227604882,,164580.8714671642,155955.17236794418,7192.06,17.052059978579077,15.692070689039628,1.2838379150303463,-254.107,-505.456,410773,0.645,0.791,0.525,0.647
410775,Figueira,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,7696.0,974.0,7695.0,S,0.035688420796482934,,2946008.853220136,805340.2502009281,2139288.4732964695,15.136924376299376,14.97766632016632,0.15925805613305616,-238.455,-504.031,410775,0.677,0.801,0.569,0.68
410780,Floraí,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,4906.0,1301.0,4905.0,S,0.0435163587366173,0.06904081307273074,1334830.5925616678,935745.1355285008,395545.4194327764,138.85297798613942,66.26734203016714,72.58563595597228,-233.178,-523.029,410780,0.745,0.853,0.656,0.739
410785,Flor da Serra do Sul,PR,2020,Água         ,Sociedade de economia mista com administração pública,4603.0,,3225.0,S,0.2769407859437329,,1168708.2888807915,1126918.2497923323,0.0,10.82455789702368,10.82455789702368,0.0,-262.523,-533.092,410785,0.682,0.833,0.56,0.68
410790,Floresta,PR,2020,Água         ,Sociedade de economia mista com administração pública,6851.0,,6850.0,S,0.01670421942401701,,560941.997500295,398480.85425962816,151361.89,51.472761640636406,29.094438768063057,22.093400963363013,-236.031,-520.807,410790,0.736,0.816,0.691,0.707
410800,Florestópolis,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,10453.0,7973.0,10451.0,S,-0.00019133263178039428,,1576030.5913658119,786328.7663962354,782313.5818891784,63.213184731655986,53.513270831340286,9.07257820721324,-228.623,-513.882,410800,0.701,0.807,0.625,0.682
410810,Flórida,PR,2020,Água e Esgoto,Administração pública direta,2699.0,2340.0,2464.0,S,-0.08687795228856043,0.10424023665698579,0.0,0.0,0.0,,,,-230.847,-519.546,410810,0.732,0.816,0.679,0.707
410820,Formosa do Oeste,PR,2020,Água         ,Sociedade de economia mista com administração pública,6460.0,,6459.0,S,0.2936153408731913,,1818411.2788188623,568873.3918231425,1238749.729053004,36.26584829721362,16.301772445820433,19.964075851393186,-242.951,-533.114,410820,0.723,0.836,0.652,0.692
410830,Foz do Iguaçu,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,258248.0,258222.0,258222.0,S,-0.00010067841764505037,0.3083948276394085,77223112.60181966,28098498.205703095,47459905.79158475,88.05481029862767,31.4059838604752,53.65615776308045,-255.427,-545.827,410830,0.751,0.858,0.661,0.748
410832,Francisco Alves,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,5993.0,3895.0,5992.0,S,0.17687563513346716,,523101.69239612675,452945.5948935553,57460.06899434595,14.665793425663274,10.278676789587852,3.836852995161021,-240.667,-538.461,410832,0.669,0.786,0.57,0.669
410840,Francisco Beltrão,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,92216.0,74566.0,92206.0,S,0.11654778938061561,0.2729471922907417,14971556.15931695,7635958.213502773,7198934.980730544,69.5076458532142,42.06206276568058,26.464161208467075,-260.817,-530.535,410840,0.774,0.844,0.726,0.758
410845,Foz do Jordão,PR,2020,Água         ,Sociedade de economia mista com administração pública,4556.0,,4555.0,S,0.03213510057825375,,1583863.6455278455,1512519.076600171,0.0,276.6057265144864,275.98841088674277,0.0,-257.371,-521.188,410845,0.645,0.828,0.496,0.654
410850,General Carneiro,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,13685.0,4246.0,10602.0,S,0.053430584835368555,0.24243782584181076,4822497.579873767,1269427.3724486271,3483999.2147361794,21.699104128607964,9.985193277310923,11.421620021921813,-26.425,-513.172,410850,0.652,0.816,0.532,0.638
410855,Godoy Moreira,PR,2020,Água         ,Sociedade de economia mista com administração pública,2898.0,,2426.0,S,0.23815966985834014,,1177915.2962310417,1166168.0977606727,0.0,323.9808281573499,322.44355417529334,0.0,-24.173,-519.246,410855,0.675,0.828,0.578,0.642
410860,Goioerê,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,28808.0,16528.0,28805.0,S,0.04378095306912899,0.14851717236430473,3353350.889938931,1475598.4078981576,1758833.8352084304,76.03041481532907,22.831415926131633,53.054766037211884,-241.835,-530.248,410860,0.731,0.85,0.639,0.72
410865,Goioxim,PR,2020,Água         ,Sociedade de economia mista com administração pública,7053.0,,2945.0,S,0.13145548232316911,,165618.72398066425,157727.78531935625,6233.96,19.50847299021693,18.624599461222175,0.883873528994754,-251.927,-519.911,410865,0.641,0.813,0.547,0.593
410870,Grandes Rios,PR,2020,Água         ,Sociedade de economia mista com administração pública,5497.0,,5021.0,S,0.24035983987924925,,2050918.7142914615,2050774.8118767315,0.0,6.797869747134801,6.797869747134801,0.0,-241.466,-515.094,410870,0.658,0.799,0.55,0.649
410880,Guaíra,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,33310.0,22078.0,32561.0,S,0.09419874849499732,0.15838090454510922,15880310.17037535,3414851.4876577775,12426004.825862346,209.10952536775744,38.44340858601021,170.6661167817472,-24.085,-542.573,410880,0.724,0.836,0.615,0.739
410890,Guairaçá,PR,2020,Água         ,Sociedade de economia mista com administração pública,6609.0,,6608.0,S,0.12814451111438696,,1505544.1938801897,1061821.8596574897,437536.21457539336,84.38310637010137,33.0114964442427,51.37160992585867,-22.932,-526.906,410890,0.693,0.829,0.574,0.698
410895,Guamiranga,PR,2020,Água         ,Sociedade de economia mista com administração pública,8811.0,,4195.0,S,0.1038264585743166,,169084.83104602573,165084.83104602573,0.0,5.206239927363523,4.752261945295653,0.0,-251.912,-508.021,410895,0.669,0.804,0.568,0.657
410900,Guapirama,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,3784.0,3248.0,3783.0,S,0.10288168090829497,,1250415.6138787293,386982.2720925737,861537.8489151816,26.99519820295983,10.970190274841437,16.02500792811839,-235.203,-500.407,410900,0.702,0.805,0.645,0.666
410910,Guaporema,PR,2020,Água         ,Sociedade de economia mista com administração pública,2241.0,,2240.0,S,0.2552841077167597,,81154.55333638424,80365.41666294374,0.0,7.425613565372601,7.425613565372601,0.0,-233.402,-527.786,410910,0.719,0.808,0.671,0.686
410920,Guaraci,PR,2020,Água         ,Sociedade de economia mista com administração pública,5530.0,,5230.0,S,0.09035211906929264,,273428.1475340555,273428.1475340555,0.0,35.75858951175407,35.75858951175407,0.0,-229.694,-516.504,410920,0.698,0.821,0.598,0.693
410930,Guaraniaçu,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,12217.0,4855.0,10155.0,S,0.25983989076562364,0.14713630893107738,2119030.628452772,547128.8945800238,1545651.963637633,101.5808037979864,23.95607841532291,75.86479577637718,-250.968,-528.755,410930,0.677,0.841,0.528,0.698
410940,Guarapuava,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,182644.0,168539.0,182625.0,S,0.03378984771643112,0.3242071897871045,50389997.63227852,23694826.562081467,26420492.605093352,61.64902904009986,30.93465490243315,30.42579915025952,-253.902,-514.623,410940,0.731,0.853,0.628,0.73
410950,Guaraqueçaba,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,7594.0,2706.0,3127.0,S,0.08813423277513155,0.06752159933972751,970610.7249057174,531767.138568915,376695.7463368026,26.695541216750065,2.88510139583882,15.626631551224651,-253.071,-483.204,410950,0.587,0.792,0.434,0.587
410960,Guaratuba,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,37527.0,37523.0,37523.0,S,-0.00010658992192291716,-0.00010658992192291716,47990944.177612215,8101351.018006398,39648379.92901597,94.11620459935513,73.75618727849282,17.10295174141285,-258.817,-485.752,410960,0.717,0.828,0.604,0.737
410965,Honório Serpa,PR,2020,Água         ,Sociedade de economia mista com administração pública,5119.0,,2929.0,S,0.19618342666034022,,885813.6361959475,491785.33090509026,279952.02734677354,30.544752881422152,18.91179917952725,11.6329537018949,-26.139,-523.848,410965,0.683,0.807,0.612,0.645
410970,Ibaiti,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,31644.0,6469.0,29770.0,S,0.04994625111724116,0.08074414594946208,12241625.546421675,3718798.7638896215,8467209.676544359,259.1433513462268,17.503008153204398,241.64034319302235,-238.478,-501.932,410970,0.71,0.813,0.596,0.738
410975,Ibema,PR,2020,Água         ,Sociedade de economia mista com administração pública,6370.0,,6369.0,S,0.09686652999782897,,1781727.960381826,1770757.1757864247,1604.51658070455,55.24444897959184,54.89859968602826,0.0,-251.193,-530.072,410975,0.685,0.786,0.615,0.664
410980,Ibiporã,PR,2020,Água e Esgoto,Autarquia,55131.0,52497.0,55131.0,S,0.0,1.4414127113004938e-06,16673353.49438977,11011886.64560523,4543074.251204795,38.99846583591808,27.906808329252144,9.75883296149172,-232.659,-510.522,410980,0.726,0.821,0.647,0.72
410990,Icaraíma,PR,2020,Água         ,Sociedade de economia mista com administração pública,7786.0,,7785.0,S,0.15478181929081503,,516960.8508129566,389850.86490792554,124274.83901031177,17.595568969946058,16.484351399948626,1.1112175699974314,-233.944,-53.615,410990,0.666,0.792,0.554,0.673
411000,Iguaraçu,PR,2020,Água         ,Autarquia,4440.0,,3982.0,S,-0.1031531531531531,,166666.59335147875,166666.59335147875,0.0,2.3074324324324325,2.3074324324324325,0.0,-231.949,-518.256,411000,0.758,0.833,0.732,0.714
411005,Iguatu,PR,2020,Água         ,Sociedade de economia mista com administração pública,2253.0,,2067.0,S,0.2224142999660701,,638294.4706551009,635469.373506692,73.0971484089,262.56469152241453,261.3432090545939,0.0,-247.153,-530.827,411005,0.703,0.812,0.637,0.672
411007,Imbaú,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,13282.0,5877.0,12034.0,S,0.13814198859950588,,11462834.802083746,454395.0270417768,10981124.535041967,17.326622496611957,10.022672037343774,5.247389700346334,-24.448,-507.533,411007,0.622,0.785,0.481,0.636
411010,Imbituva,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,32940.0,18605.0,26585.0,S,0.08396070220978635,0.08131399767930936,7356491.426539534,2777668.145181747,4560094.84339463,107.70696964177293,16.307503946569522,90.98598633879782,-252.285,-505.989,411010,0.66,0.828,0.509,0.681
411020,Inácio Martins,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,11121.0,2328.0,7595.0,S,0.06842929533165132,0.12123279738170664,1639268.601047334,293134.9950317589,1336987.7944448926,66.30241435122741,9.527402212031292,56.598942541138385,-255.704,-510.769,411020,0.6,0.765,0.454,0.623
411030,Inajá,PR,2020,Água         ,Sociedade de economia mista com administração pública,3116.0,,3115.0,S,0.016713143874398262,,431081.96025148564,430208.61300079286,0.0,14.481819640564826,14.481819640564826,0.0,-227.509,-521.995,411030,0.705,0.807,0.641,0.676
411040,Indianópolis,PR,2020,Água         ,Sociedade de economia mista com administração pública,4465.0,,4464.0,S,0.2004262912917677,,299704.76033209695,298915.6236586565,0.0,22.69709294512878,22.69709294512878,0.0,-234.762,-526.989,411040,0.724,0.835,0.642,0.707
411050,Ipiranga,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,15251.0,5106.0,7379.0,S,0.08067145536756692,0.06867038789750396,1198032.0849723895,442455.0178571197,746967.995182781,28.97676676939217,16.856657268375844,12.120109501016326,-250.238,-505.794,411050,0.652,0.828,0.489,0.684
411060,Iporã,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,13782.0,6380.0,13780.0,S,0.1213828944796358,0.2374199289477057,2180924.466235905,664598.0989537521,1489726.2566814725,107.95466042664344,13.25013931214628,94.15480264112611,-240.083,-53.706,411060,0.706,0.829,0.611,0.696
411065,Iracema do Oeste,PR,2020,Água         ,Sociedade de economia mista com administração pública,2251.0,,2250.0,S,0.18034006672415748,,727564.8848257964,725943.6058694413,1621.278956355,24.591563749444692,24.591563749444692,0.0,-244.262,-533.528,411065,0.707,0.836,0.63,0.672
411070,Irati,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,61088.0,50569.0,57681.0,S,0.09986575269991971,0.12354229793673854,7907566.596707467,4872864.587280055,2972025.923182087,34.515749410686226,24.555673945783134,9.719691101361969,-254.697,-506.493,411070,0.726,0.835,0.64,0.715
411080,Iretama,PR,2020,Água         ,Sociedade de economia mista com administração pública,10098.0,,8945.0,S,0.24681443204064213,,1715251.6351830156,854931.4442481411,852292.5809468359,62.40555852644088,45.18231630025748,17.005074272133093,-244.253,-521.012,411080,0.665,0.811,0.521,0.696
411090,Itaguajé,PR,2020,Água         ,Sociedade de economia mista com administração pública,4446.0,,4445.0,S,0.13748647779997847,,141554.87004889973,56605.20004889973,84465.67,20.53921052631579,1.4322222222222223,18.998126405757983,-226.183,-519.674,411090,0.707,0.791,0.664,0.672
411095,Itaipulândia,PR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,11385.0,4217.0,10834.0,S,0.1173452376090861,0.03967642951968081,1923060.24097502,780027.0143609014,1138597.2266141186,49.01163021519544,25.96349494949495,22.65849978041282,-251.366,-543.001,411095,0.738,0.848,0.608,0.779
411100,Itambaracá,PR,2020,Água e Esgoto,Administração pública direta,6549.0,4922.0,6549.0,S,0.0,,0.0,0.0,0.0,,,,-230.181,-504.097,411100,0.694,0.789,0.639,0.664
