CódigodoMunicípio,Município,Estado,AnodeReferência,Naturezajurídica,POP_TOTAL,REGIAO,PERCENT_AG,PERCENT_ES,INVESTIMENTO_TOTAL_ATUAL2020_y,INVESTIMENTO_TOTAL_AG_ATUAL2020_y,INVESTIMENTO_TOTAL_ES_ATUAL2020_y,INVESTIMENTO_TOTAL_ATUAL2020_PCP,INVESTIMENTO_TOTAL_AG_ATUAL2020_PCP,INVESTIMENTO_TOTAL_ES_ATUAL2020_PCP
231380,Uruburetama,CE,2020,Sociedade de economia mista com administração pública,22040.0,NE,0.5393375680580762,,432455.721468131,421835.57505829964,10620.146409831359,1.4039546279491832,1.4039546279491832,0.0
231390,Uruoca,CE,2020,Sociedade de economia mista com administração pública,13915.0,NE,0.2821415738411786,0.08523176428314769,298711.5596439392,293851.784642955,4582.66500098422,0.5052360761767876,0.4336378009342436,0.05168379446640316
231395,Varjota,CE,2020,Sociedade de economia mista com administração pública,18471.0,NE,0.6272535325645606,,556385.0791359437,549636.3707429616,6748.70839298208,19.13882356125819,19.13882356125819,0.0
231400,Várzea Alegre,CE,2020,Administração pública direta,40903.0,NE,,0.46030853482629636,444667.85743747687,444667.85743747687,0.0,,,
231400,Várzea Alegre,CE,2020,Sociedade de economia mista com administração pública,40903.0,NE,0.4911864655404249,,444667.85743747687,444667.85743747687,0.0,1.3460059164364473,1.3460059164364473,0.0
231410,Viçosa do Ceará,CE,2020,Administração pública direta,61410.0,NE,,0.29029474027031427,34105649.12836197,14801318.315743297,18372510.470067844,,,
231410,Viçosa do Ceará,CE,2020,Sociedade de economia mista com administração pública,61410.0,NE,0.20934701188731478,,34105649.12836197,14801318.315743297,18372510.470067844,11.06290718124084,0.35254616511968734,10.710361016121153
240010,Acari,RN,2020,Sociedade de economia mista com administração pública,11121.0,NE,0.9098102688607139,0.8066720618649402,0.0,0.0,0.0,,,
240020,Açu,RN,2020,Sociedade de economia mista com administração pública,58384.0,NE,0.7890346670320636,,0.0,0.0,0.0,,,
240030,Afonso Bezerra,RN,2020,Sociedade de economia mista com administração pública,11029.0,NE,0.5118324417444918,0.4358509384350349,0.0,0.0,0.0,,,
240040,Água Nova,RN,2020,Sociedade de economia mista com administração pública,3272.0,NE,0.7255501222493888,,0.0,0.0,0.0,,,
240050,Alexandria,RN,2020,Autarquia,13553.0,NE,0.9887109864974545,0.5201800339408249,170730.1764934719,215728.3152742256,0.0,1.2248210728252047,1.2248210728252047,0.0
240060,Almino Afonso,RN,2020,Sociedade de economia mista com administração pública,4710.0,NE,0.6900212314225053,,0.0,0.0,0.0,,,
240060,Almino Afonso,RN,2020,Administração pública direta,4710.0,NE,,0.11889596602972399,0.0,0.0,0.0,,,
240070,Alto do Rodrigues,RN,2020,Sociedade de economia mista com administração pública,14728.0,NE,0.6560972297664313,0.013375882672460619,0.0,0.0,0.0,,,
240080,Angicos,RN,2020,Sociedade de economia mista com administração pública,11705.0,NE,1.0,,0.0,0.0,0.0,,,
240090,Antônio Martins,RN,2020,Sociedade de economia mista com administração pública,7154.0,NE,0.41389432485322897,0.22504892367906065,0.0,0.0,0.0,,,
240100,Apodi,RN,2020,Sociedade de economia mista com administração pública,35874.0,NE,0.7528850978424486,,0.0,0.0,0.0,,,
240110,Areia Branca,RN,2020,Sociedade de economia mista com administração pública,27967.0,NE,0.8822540851718096,,0.0,0.0,0.0,,,
240120,Arês,RN,2020,Administração pública direta,14417.0,NE,,0.1890823333564542,0.0,0.0,0.0,,,
240120,Arês,RN,2020,Sociedade de economia mista com administração pública,14417.0,NE,0.6593604772143997,,0.0,0.0,0.0,,,
240130,Campo Grande,RN,2020,Sociedade de economia mista com administração pública,9670.0,NE,0.6736297828335057,,0.0,0.0,0.0,,,
240140,Baía Formosa,RN,2020,Sociedade de economia mista com administração pública,9322.0,NE,0.9175069727526282,,0.0,0.0,0.0,,,
240145,Baraúna,RN,2020,Sociedade de economia mista com administração pública,28747.0,NE,0.7590705117055693,,0.0,0.0,0.0,,,
240150,Barcelona,RN,2020,Sociedade de economia mista com administração pública,3994.0,NE,1.0,,0.0,0.0,0.0,,,
240160,Bento Fernandes,RN,2020,Sociedade de economia mista com administração pública,5525.0,NE,0.7236199095022624,,0.0,0.0,0.0,,,
240165,Bodó,RN,2020,Sociedade de economia mista com administração pública,2197.0,NE,0.7114246700045517,,0.0,0.0,0.0,,,
240170,Bom Jesus,RN,2020,Sociedade de economia mista com administração pública,10267.0,NE,1.0,,0.0,0.0,0.0,,,
240185,Caiçara do Norte,RN,2020,Sociedade de economia mista com administração pública,6561.0,NE,0.6322206980643195,,0.0,0.0,0.0,,,
240190,Caiçara do Rio do Vento,RN,2020,Sociedade de economia mista com administração pública,3715.0,NE,0.9690444145356663,0.26783310901749663,0.0,0.0,0.0,,,
240200,Caicó,RN,2020,Sociedade de economia mista com administração pública,68343.0,NE,1.0,0.22586073189646344,0.0,0.0,0.0,,,
240210,Campo Redondo,RN,2020,Sociedade de economia mista com administração pública,11291.0,NE,0.6093348684793198,0.0963599326897529,0.0,0.0,0.0,,,
240220,Canguaretama,RN,2020,Sociedade de economia mista com administração pública,34548.0,NE,0.8033460692370036,,0.0,0.0,0.0,,,
240230,Caraúbas,RN,2020,Sociedade de economia mista com administração pública,20541.0,NE,0.8322379630981939,,0.0,0.0,0.0,,,
240240,Carnaúba dos Dantas,RN,2020,Sociedade de economia mista com administração pública,8239.0,NE,0.8315329530282801,,0.0,0.0,0.0,,,
240250,Carnaubais,RN,2020,Sociedade de economia mista com administração pública,10867.0,NE,0.3227201619582221,0.2650225453206957,0.0,0.0,0.0,,,
240260,Ceará-Mirim,RN,2020,Autarquia,73886.0,NE,0.8603524348320385,0.17804455512546355,0.0,0.0,0.0,,,
240270,Cerro Corá,RN,2020,Sociedade de economia mista com administração pública,11181.0,NE,0.6657722922815491,0.3634737501117968,0.0,0.0,0.0,,,
240280,Coronel Ezequiel,RN,2020,Sociedade de economia mista com administração pública,5504.0,NE,0.6440770348837209,,0.0,0.0,0.0,,,
240290,Coronel João Pessoa,RN,2020,Sociedade de economia mista com administração pública,4915.0,NE,0.2498474059003052,,0.0,0.0,0.0,,,
240300,Cruzeta,RN,2020,Administração pública direta,7983.0,NE,,0.8142302392584242,0.0,0.0,0.0,,,
240300,Cruzeta,RN,2020,Sociedade de economia mista com administração pública,7983.0,NE,0.9283477389452587,,0.0,0.0,0.0,,,
240310,Currais Novos,RN,2020,Sociedade de economia mista com administração pública,44905.0,NE,0.7599153769068032,0.630018928849794,0.0,0.0,0.0,,,
240320,Doutor Severiano,RN,2020,Autarquia,7072.0,NE,0.8662330316742082,0.3167420814479638,226169.17125978658,52958.62219272,0.0,3.5046662895927603,0.0,0.0
240325,Parnamirim,RN,2020,Sociedade de economia mista com administração pública,267036.0,NE,1.0,0.06180814571818032,0.0,0.0,0.0,,,
240330,Encanto,RN,2020,Sociedade de economia mista com administração pública,5668.0,NE,0.92166549047283,,0.0,0.0,0.0,,,
240340,Equador,RN,2020,Sociedade de economia mista com administração pública,6054.0,NE,0.8277172117608192,,0.0,0.0,0.0,,,
240350,Espírito Santo,RN,2020,Sociedade de economia mista com administração pública,10484.0,NE,0.690957649752003,0.15700114460129722,0.0,0.0,0.0,,,
240360,Extremoz,RN,2020,Sociedade de economia mista com administração pública,28936.0,NE,0.03210533591374067,,1122012.1712764543,998668.9408285941,0.0,,,
240360,Extremoz,RN,2020,Autarquia,28936.0,NE,0.9678946640862593,,1122012.1712764543,998668.9408285941,0.0,0.0,0.0,0.0
240370,Felipe Guerra,RN,2020,Sociedade de economia mista com administração pública,5997.0,NE,0.6688344172086043,,0.0,0.0,0.0,,,
240375,Fernando Pedroza,RN,2020,Sociedade de economia mista com administração pública,3067.0,NE,1.0,,0.0,0.0,0.0,,,
240380,Florânia,RN,2020,Sociedade de economia mista com administração pública,9786.0,NE,0.881361128142244,0.765379113018598,0.0,0.0,0.0,,,
240390,Francisco Dantas,RN,2020,Sociedade de economia mista com administração pública,2813.0,NE,0.7326697476004266,,0.0,0.0,0.0,,,
240400,Frutuoso Gomes,RN,2020,Sociedade de economia mista com administração pública,4041.0,NE,0.7859440732491958,,0.0,0.0,0.0,,,
240420,Goianinha,RN,2020,Sociedade de economia mista com administração pública,26669.0,NE,0.7960178484382616,0.26300198732610897,0.0,0.0,0.0,,,
240430,Governador Dix-Sept Rosado,RN,2020,Sociedade de economia mista com administração pública,13076.0,NE,0.4722392168858978,,0.0,0.0,0.0,,,
240440,Grossos,RN,2020,Sociedade de economia mista com administração pública,10463.0,NE,0.7371690719678868,,0.0,0.0,0.0,,,
240450,Guamaré,RN,2020,Sociedade de economia mista com administração pública,15963.0,NE,0.4063772473845768,,0.0,0.0,0.0,,,
240460,Ielmo Marinho,RN,2020,Sociedade de economia mista com administração pública,13901.0,NE,0.15013308395079492,,0.0,0.0,0.0,,,
240470,Ipanguaçu,RN,2020,Sociedade de economia mista com administração pública,15626.0,NE,0.18821195443491617,,0.0,0.0,0.0,,,
240480,Ipueira,RN,2020,Sociedade de economia mista com administração pública,2253.0,NE,1.0,,0.0,0.0,0.0,,,
240485,Itajá,RN,2020,Administração pública direta,7595.0,NE,0.9848584595128373,,0.0,0.0,0.0,,,
240490,Itaú,RN,2020,Sociedade de economia mista com administração pública,5897.0,NE,0.9525182296082754,,0.0,0.0,0.0,,,
240500,Jaçanã,RN,2020,Sociedade de economia mista com administração pública,9238.0,NE,0.7035072526520892,,0.0,0.0,0.0,,,
240500,Jaçanã,RN,2020,Administração pública direta,9238.0,NE,,0.4113444468499675,0.0,0.0,0.0,,,
240510,Jandaíra,RN,2020,Sociedade de economia mista com administração pública,6893.0,NE,0.5892934861453648,,0.0,0.0,0.0,,,
240520,Janduís,RN,2020,Sociedade de economia mista com administração pública,5248.0,NE,0.8380335365853658,,0.0,0.0,0.0,,,
240530,Januário Cicco,RN,2020,Sociedade de economia mista com administração pública,10275.0,NE,0.5647688564476886,,0.0,0.0,0.0,,,
240540,Japi,RN,2020,Sociedade de economia mista com administração pública,4995.0,NE,1.0,,0.0,0.0,0.0,,,
240550,Jardim de Angicos,RN,2020,Sociedade de economia mista com administração pública,2606.0,NE,0.662701458173446,,0.0,0.0,0.0,,,
240560,Jardim de Piranhas,RN,2020,Sociedade de economia mista com administração pública,14942.0,NE,0.8310801766831749,0.262146968277339,0.0,0.0,0.0,,,
240570,Jardim do Seridó,RN,2020,Administração pública direta,12396.0,NE,,0.5550177476605357,0.0,0.0,0.0,,,
240570,Jardim do Seridó,RN,2020,Sociedade de economia mista com administração pública,12396.0,NE,1.0,,0.0,0.0,0.0,,,
240580,João Câmara,RN,2020,Sociedade de economia mista com administração pública,35160.0,NE,0.9175483503981797,0.3542946530147895,0.0,0.0,0.0,,,
240590,João Dias,RN,2020,Sociedade de economia mista com administração pública,2654.0,NE,0.2215523737754333,,0.0,0.0,0.0,,,
240600,José da Penha,RN,2020,Sociedade de economia mista com administração pública,5946.0,NE,0.7800201816347124,0.07046754120417087,0.0,0.0,0.0,,,
240610,Jucurutu,RN,2020,Sociedade de economia mista com administração pública,18315.0,NE,0.8368004368004368,0.2138138138138138,0.0,0.0,0.0,,,
240615,Jundiá,RN,2020,Sociedade de economia mista com administração pública,3922.0,NE,0.2909229984701683,,0.0,0.0,0.0,,,
240620,Lagoa d Anta,RN,2020,Sociedade de economia mista com administração pública,6811.0,NE,0.8834238731463808,,0.0,0.0,0.0,,,
240630,Lagoa de Pedras,RN,2020,Sociedade de economia mista com administração pública,7584.0,NE,0.6281645569620253,,0.0,0.0,0.0,,,
240640,Lagoa de Velhos,RN,2020,Sociedade de economia mista com administração pública,2732.0,NE,1.0,,0.0,0.0,0.0,,,
240650,Lagoa Nova,RN,2020,Sociedade de economia mista com administração pública,15749.0,NE,0.4868245602895422,0.32611594386945203,0.0,0.0,0.0,,,
240660,Lagoa Salgada,RN,2020,Sociedade de economia mista com administração pública,8297.0,NE,1.0,,0.0,0.0,0.0,,,
240670,Lajes,RN,2020,Sociedade de economia mista com administração pública,11344.0,NE,0.8396509167842031,0.5824224259520452,0.0,0.0,0.0,,,
240680,Lajes Pintadas,RN,2020,Sociedade de economia mista com administração pública,4763.0,NE,0.9218979634684022,0.3254251522149906,0.0,0.0,0.0,,,
240690,Lucrécia,RN,2020,Sociedade de economia mista com administração pública,4025.0,NE,0.6561490683229814,0.6275776397515528,0.0,0.0,0.0,,,
240700,Luís Gomes,RN,2020,Sociedade de economia mista com administração pública,10146.0,NE,0.5667258032722255,,0.0,0.0,0.0,,,
240710,Macaíba,RN,2020,Sociedade de economia mista com administração pública,81821.0,NE,0.6357658791752728,0.030065631072707495,0.0,0.0,0.0,,,
240720,Macau,RN,2020,Sociedade de economia mista com administração pública,32039.0,NE,0.7221511283123693,0.6270482849027748,0.0,0.0,0.0,,,
240725,Major Sales,RN,2020,Administração pública direta,4062.0,NE,0.6745445593303792,,0.0,0.0,0.0,,,
240730,Marcelino Vieira,RN,2020,Sociedade de economia mista com administração pública,8336.0,NE,0.8039827255278311,,0.0,0.0,0.0,,,
240740,Martins,RN,2020,Sociedade de economia mista com administração pública,8758.0,NE,0.8690340260333409,,0.0,0.0,0.0,,,
240750,Maxaranguape,RN,2020,Autarquia,12544.0,NE,0.7971938775510204,,671415.0533,413805.949535,0.0,24.075255102040817,14.82780612244898,0.0
240760,Messias Targino,RN,2020,Sociedade de economia mista com administração pública,4634.0,NE,0.581570996978852,,0.0,0.0,0.0,,,
240770,Montanhas,RN,2020,Sociedade de economia mista com administração pública,11208.0,NE,1.0,,0.0,0.0,0.0,,,
240780,Monte Alegre,RN,2020,Sociedade de economia mista com administração pública,22576.0,NE,0.7783486888731396,0.05984231041814316,0.0,0.0,0.0,,,
240790,Monte das Gameleiras,RN,2020,Sociedade de economia mista com administração pública,2084.0,NE,1.0,,0.0,0.0,0.0,,,
240800,Mossoró,RN,2020,Sociedade de economia mista com administração pública,300618.0,NE,0.9640407427366292,0.5149059603882669,0.0,0.0,0.0,,,
240810,Natal,RN,2020,Sociedade de economia mista com administração pública,890480.0,NE,0.9596655736232145,0.4327362770640553,0.0,0.0,0.0,,,
240820,Nísia Floresta,RN,2020,Sociedade de economia mista com administração pública,27938.0,NE,0.7009449495311046,0.018648435822177678,0.0,0.0,0.0,,,
240830,Nova Cruz,RN,2020,Sociedade de economia mista com administração pública,37450.0,NE,0.9203204272363151,0.3425634178905207,0.0,0.0,0.0,,,
240840,Olho-d Água do Borges,RN,2020,Administração pública direta,4244.0,NE,,0.2002827521206409,0.0,0.0,0.0,,,
240840,Olho-d Água do Borges,RN,2020,Sociedade de economia mista com administração pública,4244.0,NE,0.8199811498586239,,0.0,0.0,0.0,,,
240850,Ouro Branco,RN,2020,Administração pública direta,4813.0,NE,,0.6856430500727198,0.0,0.0,0.0,,,
240850,Ouro Branco,RN,2020,Sociedade de economia mista com administração pública,4813.0,NE,0.86806565551631,,0.0,0.0,0.0,,,
240860,Paraná,RN,2020,Sociedade de economia mista com administração pública,4276.0,NE,0.003274087932647334,,0.0,0.0,0.0,,,
240870,Paraú,RN,2020,Sociedade de economia mista com administração pública,3750.0,NE,0.8832,,0.0,0.0,0.0,,,
240880,Parazinho,RN,2020,Administração pública direta,5272.0,NE,,0.6432094081942337,0.0,0.0,0.0,,,
240880,Parazinho,RN,2020,Sociedade de economia mista com administração pública,5272.0,NE,0.8093702579666161,,0.0,0.0,0.0,,,
240890,Parelhas,RN,2020,Sociedade de economia mista com administração pública,21545.0,NE,0.9827802274309585,0.8393594801578093,0.0,0.0,0.0,,,
240895,Rio do Fogo,RN,2020,Autarquia,10905.0,NE,0.9950481430536451,,679764.4956351481,679764.4956351481,0.0,0.0,0.0,0.0
240910,Passa e Fica,RN,2020,Sociedade de economia mista com administração pública,13474.0,NE,0.795235267923408,,0.0,0.0,0.0,,,
240910,Passa e Fica,RN,2020,Administração pública direta,13474.0,NE,,0.6085794864182871,0.0,0.0,0.0,,,
240920,Passagem,RN,2020,Sociedade de economia mista com administração pública,3102.0,NE,0.7092198581560284,,0.0,0.0,0.0,,,
240930,Patu,RN,2020,Sociedade de economia mista com administração pública,12809.0,NE,0.6130064798188773,,0.0,0.0,0.0,,,
240933,Santa Maria,RN,2020,Sociedade de economia mista com administração pública,5621.0,NE,0.800213485144992,,0.0,0.0,0.0,,,
240940,Pau dos Ferros,RN,2020,Sociedade de economia mista com administração pública,30600.0,NE,1.0,0.2272875816993464,0.0,0.0,0.0,,,
240950,Pedra Grande,RN,2020,Sociedade de economia mista com administração pública,3199.0,NE,1.0,,0.0,0.0,0.0,,,
240960,Pedra Preta,RN,2020,Sociedade de economia mista com administração pública,2438.0,NE,0.5676784249384742,,0.0,0.0,0.0,,,
240970,Pedro Avelino,RN,2020,Sociedade de economia mista com administração pública,6653.0,NE,0.7041935968735908,0.47813016684202614,0.0,0.0,0.0,,,
240980,Pedro Velho,RN,2020,Sociedade de economia mista com administração pública,14844.0,NE,1.0,0.23073295607652924,0.0,0.0,0.0,,,
240990,Pendências,RN,2020,Sociedade de economia mista com administração pública,15272.0,NE,0.6706390780513358,0.34468308014667365,0.0,0.0,0.0,,,
241000,Pilões,RN,2020,Sociedade de economia mista com administração pública,3869.0,NE,0.9408115792194366,,0.0,0.0,0.0,,,
241010,Poço Branco,RN,2020,Sociedade de economia mista com administração pública,15531.0,NE,0.8508788873865173,,0.0,0.0,0.0,,,
241020,Portalegre,RN,2020,Sociedade de economia mista com administração pública,7906.0,NE,0.7407032633442955,,0.0,0.0,0.0,,,
241025,Porto do Mangue,RN,2020,Sociedade de economia mista com administração pública,6522.0,NE,0.39144434222631097,,0.0,0.0,0.0,,,
241030,Serra Caiada,RN,2020,Sociedade de economia mista com administração pública,10522.0,NE,1.0,,0.0,0.0,0.0,,,
241030,Serra Caiada,RN,2020,Administração pública direta,10522.0,NE,,0.16299182664892606,0.0,0.0,0.0,,,
241040,Pureza,RN,2020,Sociedade de economia mista com administração pública,9724.0,NE,0.42770464829288357,,0.0,0.0,0.0,,,
241050,Rafael Fernandes,RN,2020,Sociedade de economia mista com administração pública,5128.0,NE,0.2663806552262091,,0.0,0.0,0.0,,,
241060,Rafael Godeiro,RN,2020,Sociedade de economia mista com administração pública,3208.0,NE,0.7238154613466334,,0.0,0.0,0.0,,,
241070,Riacho da Cruz,RN,2020,Administração pública direta,3614.0,NE,,0.844770337576093,0.0,0.0,0.0,,,
241070,Riacho da Cruz,RN,2020,Sociedade de economia mista com administração pública,3614.0,NE,0.5570005534034311,,0.0,0.0,0.0,,,
241080,Riacho de Santana,RN,2020,Sociedade de economia mista com administração pública,4199.0,NE,0.33674684448678255,,0.0,0.0,0.0,,,
241090,Riachuelo,RN,2020,Sociedade de economia mista com administração pública,8220.0,NE,0.7886861313868613,0.6143552311435523,0.0,0.0,0.0,,,
241100,Rodolfo Fernandes,RN,2020,Sociedade de economia mista com administração pública,4462.0,NE,1.0,,0.0,0.0,0.0,,,
241105,Tibau,RN,2020,Sociedade de economia mista com administração pública,4140.0,NE,1.0,,0.0,0.0,0.0,,,
241110,Ruy Barbosa,RN,2020,Sociedade de economia mista com administração pública,3592.0,NE,0.9170378619153675,,0.0,0.0,0.0,,,
241140,Santana do Matos,RN,2020,Sociedade de economia mista com administração pública,11956.0,NE,0.7446470391435263,,0.0,0.0,0.0,,,
241142,Santana do Seridó,RN,2020,Sociedade de economia mista com administração pública,2689.0,NE,0.7136481963555225,0.6545184083302343,0.0,0.0,0.0,,,
241150,Santo Antônio,RN,2020,Sociedade de economia mista com administração pública,24280.0,NE,0.5703871499176276,0.08537891268533773,0.0,0.0,0.0,,,
241160,São Bento do Norte,RN,2020,Sociedade de economia mista com administração pública,2717.0,NE,0.9819654030180346,,0.0,0.0,0.0,,,
241170,São Bento do Trairí,RN,2020,Sociedade de economia mista com administração pública,4495.0,NE,0.7826473859844272,0.48253615127919913,0.0,0.0,0.0,,,
241180,São Fernando,RN,2020,Administração pública direta,3595.0,NE,,0.6753824756606398,0.0,0.0,0.0,,,
241180,São Fernando,RN,2020,Sociedade de economia mista com administração pública,3595.0,NE,0.9997218358831711,,0.0,0.0,0.0,,,
241190,São Francisco do Oeste,RN,2020,Sociedade de economia mista com administração pública,4255.0,NE,1.0,,0.0,0.0,0.0,,,
241200,São Gonçalo do Amarante,RN,2020,Sociedade de economia mista com administração pública,103672.0,NE,0.16333243305810632,0.06985492707770662,0.0,2237271.11,0.0,,,
241200,São Gonçalo do Amarante,RN,2020,Autarquia,103672.0,NE,0.8366675669418937,0.2432189983795046,0.0,2237271.11,0.0,,21.580283104406202,
241210,São João do Sabugi,RN,2020,Administração pública direta,6207.0,NE,,0.4897696149508619,0.0,0.0,0.0,,,
241210,São João do Sabugi,RN,2020,Sociedade de economia mista com administração pública,6207.0,NE,1.0,,0.0,0.0,0.0,,,
241220,São José de Mipibu,RN,2020,Sociedade de economia mista com administração pública,44236.0,NE,0.658920336377611,0.0060358079392350125,0.0,0.0,0.0,,,
241230,São José do Campestre,RN,2020,Sociedade de economia mista com administração pública,12879.0,NE,0.9229753862877552,,0.0,0.0,0.0,,,
241230,São José do Campestre,RN,2020,Administração pública direta,12879.0,NE,,0.27952480782669464,0.0,0.0,0.0,,,
241240,São José do Seridó,RN,2020,Sociedade de economia mista com administração pública,4665.0,NE,0.5732047159699892,0.6602357984994641,0.0,0.0,0.0,,,
241250,São Miguel,RN,2020,Sociedade de economia mista com administração pública,23655.0,NE,0.0005918410484041429,,0.0,0.0,0.0,,,
241255,São Miguel do Gostoso,RN,2020,Sociedade de economia mista com administração pública,10362.0,NE,0.1007527504342791,,0.0,0.0,0.0,,,
241255,São Miguel do Gostoso,RN,2020,Administração pública direta,10362.0,NE,,0.4764524223122949,0.0,0.0,0.0,,,
241260,São Paulo do Potengi,RN,2020,Sociedade de economia mista com administração pública,17720.0,NE,0.9526523702031603,0.15067720090293454,0.0,0.0,0.0,,,
241270,São Pedro,RN,2020,Sociedade de economia mista com administração pública,5930.0,NE,0.8038785834738618,,0.0,0.0,0.0,,,
241280,São Rafael,RN,2020,Sociedade de economia mista com administração pública,8192.0,NE,0.8660888671875,0.6292724609375,0.0,0.0,0.0,,,
241290,São Tomé,RN,2020,Sociedade de economia mista com administração pública,11053.0,NE,0.750927350040713,0.3027232425585814,0.0,0.0,0.0,,,
241300,São Vicente,RN,2020,Sociedade de economia mista com administração pública,6450.0,NE,0.8804651162790698,,0.0,0.0,0.0,,,
241310,Senador Elói de Souza,RN,2020,Sociedade de economia mista com administração pública,6127.0,NE,1.0,,0.0,0.0,0.0,,,
241320,Senador Georgino Avelino,RN,2020,Sociedade de economia mista com administração pública,4484.0,NE,0.9005352363960749,,0.0,0.0,0.0,,,
241330,Serra de São Bento,RN,2020,Sociedade de economia mista com administração pública,5751.0,NE,0.9810467744740046,,0.0,0.0,0.0,,,
241335,Serra do Mel,RN,2020,Sociedade de economia mista com administração pública,12083.0,NE,0.03749068939832823,,0.0,0.0,0.0,,,
241340,Serra Negra do Norte,RN,2020,Administração pública direta,8092.0,NE,0.8063519525457242,0.7110726643598616,0.0,0.0,0.0,,,
241350,Serrinha,RN,2020,Sociedade de economia mista com administração pública,6178.0,NE,0.7400453221107154,,0.0,0.0,0.0,,,
241355,Serrinha dos Pintos,RN,2020,Sociedade de economia mista com administração pública,4816.0,NE,0.8367940199335548,,0.0,0.0,0.0,,,
241360,Severiano Melo,RN,2020,Sociedade de economia mista com administração pública,2088.0,NE,1.0,,0.0,0.0,0.0,,,
241370,Sítio Novo,RN,2020,Administração pública direta,5561.0,NE,,0.30929688904873226,0.0,0.0,0.0,,,
241370,Sítio Novo,RN,2020,Sociedade de economia mista com administração pública,5561.0,NE,0.3972307139003776,,0.0,0.0,0.0,,,
241380,Taboleiro Grande,RN,2020,Sociedade de economia mista com administração pública,2586.0,NE,0.9102861562258314,,0.0,0.0,0.0,,,
241390,Taipu,RN,2020,Sociedade de economia mista com administração pública,12297.0,NE,0.7121249085142718,,0.0,0.0,0.0,,,
241400,Tangará,RN,2020,Sociedade de economia mista com administração pública,15869.0,NE,1.0,,0.0,0.0,0.0,,,
241410,Tenente Ananias,RN,2020,Sociedade de economia mista com administração pública,10855.0,NE,0.6229387379087978,,0.0,0.0,0.0,,,
241415,Tenente Laurentino Cruz,RN,2020,Sociedade de economia mista com administração pública,6019.0,NE,0.7707260342249543,,0.0,0.0,0.0,,,
241420,Tibau do Sul,RN,2020,Sociedade de economia mista com administração pública,14440.0,NE,0.7145429362880886,0.3562326869806094,0.0,0.0,0.0,,,
241430,Timbaúba dos Batistas,RN,2020,Administração pública direta,2421.0,NE,,0.7529946303180504,0.0,0.0,0.0,,,
241430,Timbaúba dos Batistas,RN,2020,Sociedade de economia mista com administração pública,2421.0,NE,1.0,,0.0,0.0,0.0,,,
241440,Touros,RN,2020,Autarquia,33503.0,NE,0.7510969166940274,0.09551383458197774,7481.387164216089,7481.387164216089,0.0,0.0,0.0,0.0
241440,Touros,RN,2020,Sociedade de economia mista com administração pública,33503.0,NE,0.08476852819150524,,7481.387164216089,7481.387164216089,0.0,,,
241445,Triunfo Potiguar,RN,2020,Sociedade de economia mista com administração pública,3216.0,NE,1.0,,0.0,0.0,0.0,,,
241450,Umarizal,RN,2020,Sociedade de economia mista com administração pública,10520.0,NE,0.9788973384030418,,0.0,0.0,0.0,,,
241460,Upanema,RN,2020,Administração pública direta,14800.0,NE,,0.3,0.0,0.0,0.0,,,
241460,Upanema,RN,2020,Sociedade de economia mista com administração pública,14800.0,NE,0.6992567567567568,,0.0,0.0,0.0,,,
241470,Várzea,RN,2020,Sociedade de economia mista com administração pública,5515.0,NE,1.0,,0.0,0.0,0.0,,,
241475,Venha-Ver,RN,2020,Sociedade de economia mista com administração pública,4205.0,NE,0.36171224732461355,,0.0,0.0,0.0,,,
241480,Vera Cruz,RN,2020,Sociedade de economia mista com administração pública,12637.0,NE,1.0,,0.0,0.0,0.0,,,
241490,Viçosa,RN,2020,Sociedade de economia mista com administração pública,1725.0,NE,1.0,,0.0,0.0,0.0,,,
241500,Vila Flor,RN,2020,Sociedade de economia mista com administração pública,3194.0,NE,1.0,,0.0,0.0,0.0,,,
250010,Água Branca,PB,2020,Administração pública direta,10306.0,NE,,0.43663885115466716,27407.533077770342,0.0,0.0,,,
250010,Água Branca,PB,2020,Sociedade de economia mista com administração pública,10306.0,NE,0.20502619833106928,,27407.533077770342,0.0,0.0,,,
250020,Aguiar,PB,2020,Sociedade de economia mista com administração pública,5630.0,NE,0.6376554174067496,,520019.2530530983,497483.08167481056,0.0,,,
250030,Alagoa Grande,PB,2020,Sociedade de economia mista com administração pública,28439.0,NE,0.7989380779914905,0.29378670136080737,4230646.75758537,4112657.190410752,0.0,,,
250040,Alagoa Nova,PB,2020,Sociedade de economia mista com administração pública,20921.0,NE,0.4184312413364562,,6776024.007229262,6729203.908352917,0.0,,,
250050,Alagoinha,PB,2020,Autarquia,14560.0,NE,0.8241758241758241,,0.0,0.0,0.0,0.0,0.0,0.0
250057,Algodão de Jandaíra,PB,2020,Sociedade de economia mista com administração pública,2577.0,NE,0.0,,1070810.5636295814,1070512.1158309677,0.0,,,
250060,Alhandra,PB,2020,Sociedade de economia mista com administração pública,19727.0,NE,0.8191818320068941,0.07066457139960461,1595201.8328969467,0.0,1502443.756160813,,,
250070,São João do Rio do Peixe,PB,2020,Sociedade de economia mista com administração pública,18026.0,NE,0.49045822700543656,,50013.89644122142,0.0,0.0,,,
250073,Amparo,PB,2020,Administração pública direta,2251.0,NE,,0.49800088849400265,1176.3089700540002,0.0,0.0,,,
250073,Amparo,PB,2020,Sociedade de economia mista com administração pública,2251.0,NE,0.0,,1176.3089700540002,0.0,0.0,,,
